group;frage;cat2_old;cat3_old;cat4_old;graphName;cat1_new;cat2_new;cat3_new;cat4_new;quote
v2;technik;_wartungSupport;_techSupport;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;kein Tech-Support;;"keine für hybride Lehre ausgestatteten Seminarräume vorhanden hybrid nur über Laptop funktioniert nicht, da Gespräche im Seminarraum akustisch nicht im Zoomraum ankommen 
Aufgrund von Internetproblemen schalten die Studierenden oft ihre Kamera aus wenn ich alleine für beide Räume zuständig bin, wird es manchmal mit dem Hin- und Herschalten etwas konfus --> Zeitverluste"
v2;technik;_wartungSupport;_techSupport;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;kein Tech-Support;;keine richtige technische Ausstattung vorhanden bzw. Notfall-Support nicht gegeben
v2;technik;_wartungSupport;_techSupport;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;kein Tech-Support;;handling ohne Unterstützung durch Techniker*innen
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;"das Geschehen im Seminarraum immer gut im Bild zu behalten; spontane Anschriebe auf Whitboard oder Smartboard auch online lesbar machen"
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;Ton (Übertragung vom Raum nach Online bzw. Hörbarmachen der Online-Beiträge im Raum Bild: Onliner als Doz. anschauen bzw. das Onliner das Gesicht von Doz. sehen können
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;gute Kameraausstattung,
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;schlechte Akkustik und Sichtbarkeit
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;Ich benötige dafür meinen MAC für die eigentliche Präsentation der VL-Inhalte und zusätzlich ein iPad als 2. Gerät, um alle online TN und Ihre Interaktion mit mir und dem Hörsaal perfekt im Blick zu behalten. Online TN melden sich und können mit allen im Hörsaal über mein Sprechermikrofon am Stehpult sprechen oder teilen ANchrichten nur für mich vertraut anoym oder an alle im Chat. Im weiteren ist die Kamera am iPad so eingestellt, dass Sie mich als Sprecherin verfolgen kann und ich mich somit zeitweise von Stehpult auch entfernen kann. Eine solche Kamerafunktion in den Hörsälen wäre zukunftig als Technik inkl. Vizualizer sehr wertvoll, damit man dieses technischen Endgeräte nicht alle mitschleppen muss.
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;"das gegenseitige Hören (beispiel beim reihum vorlesen wissen online Teilnehmende nicht wo wir sind) und sehen von allen Teilnehmenden lässt sich mit der vorhandenen Technik nicht umsetzen. 
Mangel an (ausreichend) guter Hardware am Institut"
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;Internetverbindung, Videosystem, Audiosystem
v2;technik;_störungenQualität;_video;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Video;;Kamera u. Mikrophon, sodass die online-Studierenden die Gruppe im Raum sehen und hören kann.
v2;technik;_ausstattung;ausstattung_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Die Infrastruktur des Instituts muss einfache, möglichst unaufwändige Möglichkeiten bieten, hybride Lehre durchzuführen.
v2;technik;_ausstattung;ausstattung_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;extra Zeit im Voraus notwendig, unzuverlässige Verbindung, Raumplanung mit Technik, etc
v2;technik;_ausstattung;ausstattung_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Technische Ausstattung und das tatsächlich alles läuft, immer wieder Zoomprobleme bei der Einbindung von Präsentationen
v2;technik;_ausstattung;ausstattung_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Ausstattung der Räume, Ausstattung der Arbeitsbereiche & Institute, technische Konzepte für verschiedene VA-Typen,
v2;technik;_ausstattung;ausstattung_fehlt;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Fehlt;;"keine für hybride Lehre ausgestatteten Seminarräume vorhanden hybrid nur über Laptop funktioniert nicht, da Gespräche im Seminarraum akustisch nicht im Zoomraum ankommen 
Aufgrund von Internetproblemen schalten die Studierenden oft ihre Kamera aus wenn ich alleine für beide Räume zuständig bin, wird es manchmal mit dem Hin- und Herschalten etwas konfus --> Zeitverluste"
v2;technik;_ausstattung;ausstattung_fehlt;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Fehlt;;We don't have the tools for hybrid meetings available. Currently applied for getting some.
v2;technik;_ausstattung;ausstattung_fehlt;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Fehlt;;nur wenige Räume bieten die technischen Voraussetzungen, da wir in Mathematik an Tafeln schreiben, Internet nicht immer stabil, damit alle eingebunden sind, muss Lautsprecher genutzt werden
v2;technik;_ausstattung;ausstattung_fehlt;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Fehlt;;- die oft mangelhafte Ausstattung i den Hörsälen - während der Veranstaltung die gleichzeitige Handhabung unterschiedlicher technischer Funktionen, insbesondere Teilnehmer auf zoom nebenbei im Auge zu behalten
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;gute Kameraausstattung,
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;alle sollen möglichst das Geschriebene sehen - bei der Benutzung von Tafeln ist das nur in wenigen Räumen überhaupt möglich, dafür sind Beamer oder Bildschirme nicht in allen Räumen gut nutzbar vorhanden
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;unzuverlässige Anlagen in unseren Lehrräumen, schlechtes WLAN der zugeschalteten Studierenden
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;manchmal mangelnde Qualität der Raummikros oder probleme bei der Übertragung. Prinzipiell aber ok,
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;instabiles W-Lan, technische Voraussetzungen in Lehrräumen (wo auch versuchte Verbesserungen leider manchmal zu Verschlechterungen führen)
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;keine richtige technische Ausstattung vorhanden bzw. Notfall-Support nicht gegeben
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;schlechte Akkustik und Sichtbarkeit
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;Ich benötige dafür meinen MAC für die eigentliche Präsentation der VL-Inhalte und zusätzlich ein iPad als 2. Gerät, um alle online TN und Ihre Interaktion mit mir und dem Hörsaal perfekt im Blick zu behalten. Online TN melden sich und können mit allen im Hörsaal über mein Sprechermikrofon am Stehpult sprechen oder teilen ANchrichten nur für mich vertraut anoym oder an alle im Chat. Im weiteren ist die Kamera am iPad so eingestellt, dass Sie mich als Sprecherin verfolgen kann und ich mich somit zeitweise von Stehpult auch entfernen kann. Eine solche Kamerafunktion in den Hörsälen wäre zukunftig als Technik inkl. Vizualizer sehr wertvoll, damit man dieses technischen Endgeräte nicht alle mitschleppen muss.
v2;technik;_ausstattung;ausstattung_ungeeignet;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Ungeeignet;;"das gegenseitige Hören (beispiel beim reihum vorlesen wissen online Teilnehmende nicht wo wir sind) und sehen von allen Teilnehmenden lässt sich mit der vorhandenen Technik nicht umsetzen. 
Mangel an (ausreichend) guter Hardware am Institut"
v2;technik;_remote;remote_anDerUni;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Räume für Online-TN;;"WLAN-Verfügbarkeit; PC-Arbeitsplätze für Studierende; Arbeitsorte für Studierende mit eigenem PC"
v2;technik;_remote;remote_internet;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Internet;;"keine für hybride Lehre ausgestatteten Seminarräume vorhanden hybrid nur über Laptop funktioniert nicht, da Gespräche im Seminarraum akustisch nicht im Zoomraum ankommen 
Aufgrund von Internetproblemen schalten die Studierenden oft ihre Kamera aus wenn ich alleine für beide Räume zuständig bin, wird es manchmal mit dem Hin- und Herschalten etwas konfus --> Zeitverluste"
v2;technik;_remote;remote_internet;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Internet;;Absturz des Zoom-Verbindung bei Studierenden
v2;technik;_remote;remote_internet;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Internet;;stabiles Netz bei den TN
v2;technik;_remote;remote_internet;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Internet;;unzuverlässige Anlagen in unseren Lehrräumen, schlechtes WLAN der zugeschalteten Studierenden
v2;technik;_remote;remote_internet;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Internet;;grössere Zeitspanne zwischen Frage und Reakation, Probleme bei Anschluss/ Geschwindigkeit der Studierenden
v2;technik;_störungenQualität;störungen_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Störungen & Qualität;Allgemein;;Hohe technische Störanfälligkeit.
v2;technik;_sonstiges;unklar;;Hybrid-Lehrende;Technik & ihre Nutzung;Sonstiges;Unklar;;Notwendigkeit zweier Geräte, einen für Präsentation, einen um dem Chat / Fragen der Online Teilnehmenden zu folgen.
v2;technik;_sonstiges;unklar;;Hybrid-Lehrende;Technik & ihre Nutzung;Sonstiges;Unklar;;spezielles Equipment war nötig
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;"keine für hybride Lehre ausgestatteten Seminarräume vorhanden hybrid nur über Laptop funktioniert nicht, da Gespräche im Seminarraum akustisch nicht im Zoomraum ankommen 
Aufgrund von Internetproblemen schalten die Studierenden oft ihre Kamera aus wenn ich alleine für beide Räume zuständig bin, wird es manchmal mit dem Hin- und Herschalten etwas konfus --> Zeitverluste"
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;Ton ist unglaublich wichtig und im Raum noch mal besonders bedeutsam. Wenn ich zudem gemischte Gruppenarbeiten aus Teilnehmer*innen Online und vor Ort gebildet habe, musste man sehr auf Rückkopplungen achten.
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;"Ausfälle; mal Ton, mal Video; im Hörsaal aktiv zur Tafel gehen und herumlaufen und zu Studenten hin geht, wird aber nicht aufgenommen, man müsste nur am Rednerpult stehen, um der Technik zu genügen; Schnitt wird nicht gemacht (für Videos zum nachschauen) und Audioqualität ist ungenügend"
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;Akustik, Kommunikation/ Diskussion/ Austausch
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;"das gegenseitige Hören (beispiel beim reihum vorlesen wissen online Teilnehmende nicht wo wir sind) und sehen von allen Teilnehmenden lässt sich mit der vorhandenen Technik nicht umsetzen. 
Mangel an (ausreichend) guter Hardware am Institut"
v2;technik;_usability;usability_abläufeInteraktionen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Abläufe;;grössere Zeitspanne zwischen Frage und Reakation, Probleme bei Anschluss/ Geschwindigkeit der Studierenden
v2;technik;_usability;usability_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;Die Infrastruktur des Instituts muss einfache, möglichst unaufwändige Möglichkeiten bieten, hybride Lehre durchzuführen.
v2;technik;_usability;usability_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;Gleichzeitigigkeit technischer Anfordnungen und inhaltlicher Seminarloeitung
v2;technik;_usability;usability_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;wenn die technik nicht mitspielt, wird es nervig und kompliziert
v2;technik;_usability;usability_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;- die oft mangelhafte Ausstattung i den Hörsälen - während der Veranstaltung die gleichzeitige Handhabung unterschiedlicher technischer Funktionen, insbesondere Teilnehmer auf zoom nebenbei im Auge zu behalten
v2;technik;_usability;usability_allgemein;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;Zeitaufwand
v2;technik;_usability;usability_aufbau;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Auf- und Abbau;;extra Zeit im Voraus notwendig, unzuverlässige Verbindung, Raumplanung mit Technik, etc
v2;technik;_usability;usability_aufbau;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Auf- und Abbau;;"Aufbau eines mobilen Systems nötig, dass erst in den weiter entfernt liegenden Seminarraum getragen werden muss 
kurzfristige Bedarfe an online-Teilnahme mussten ohne das mobile System stattfinden, was eine Übertragung des Tons für alle Anwesenden sehr erschwert hat"
v2;technik;_usability;usability_aufbau;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Auf- und Abbau;;Notwendigkeit zweier Geräte, einen für Präsentation, einen um dem Chat / Fragen der Online Teilnehmenden zu folgen.
v2;technik;_usability;usability_aufbau;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Auf- und Abbau;;Ich benötige dafür meinen MAC für die eigentliche Präsentation der VL-Inhalte und zusätzlich ein iPad als 2. Gerät, um alle online TN und Ihre Interaktion mit mir und dem Hörsaal perfekt im Blick zu behalten. Online TN melden sich und können mit allen im Hörsaal über mein Sprechermikrofon am Stehpult sprechen oder teilen ANchrichten nur für mich vertraut anoym oder an alle im Chat. Im weiteren ist die Kamera am iPad so eingestellt, dass Sie mich als Sprecherin verfolgen kann und ich mich somit zeitweise von Stehpult auch entfernen kann. Eine solche Kamerafunktion in den Hörsälen wäre zukunftig als Technik inkl. Vizualizer sehr wertvoll, damit man dieses technischen Endgeräte nicht alle mitschleppen muss.
v2;technik;_usability;usability_aufbau;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Auf- und Abbau;;spezielles Equipment war nötig
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;"das Geschehen im Seminarraum immer gut im Bild zu behalten; spontane Anschriebe auf Whitboard oder Smartboard auch online lesbar machen"
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;Ton (Übertragung vom Raum nach Online bzw. Hörbarmachen der Online-Beiträge im Raum Bild: Onliner als Doz. anschauen bzw. das Onliner das Gesicht von Doz. sehen können
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;alle sollen möglichst das Geschriebene sehen - bei der Benutzung von Tafeln ist das nur in wenigen Räumen überhaupt möglich, dafür sind Beamer oder Bildschirme nicht in allen Räumen gut nutzbar vorhanden
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;Technische Ausstattung und das tatsächlich alles läuft, immer wieder Zoomprobleme bei der Einbindung von Präsentationen
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;Ein technischer Nachteil besteht darin, dass ich schnell entwickelte Tafelbilder (im Unterrichtsraum steht eine klassische Kreidetafel) nicht gleich gut für die Online-Telnehmenden zur Verfügung stellen kann. In einem bedingten Umfang lässt sich das aber technisch kompensieren, indem ich ein Textprogramm auf dem geteilten Bildschirm lade, der auch im Unterrichtsraum per Beamer präsentiert wird.
v2;technik;_usability;usability_inhalteTeilen;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Inhalte teilen;;nur wenige Räume bieten die technischen Voraussetzungen, da wir in Mathematik an Tafeln schreiben, Internet nicht immer stabil, damit alle eingebunden sind, muss Lautsprecher genutzt werden
v2;technik;_usability;usability_software;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Software;;passende Tools für Kleingruppenarbeit/Ergebnispräsentation
v2;technik;_usability;usability_software;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Software;;Technische Ausstattung und das tatsächlich alles läuft, immer wieder Zoomprobleme bei der Einbindung von Präsentationen
v2;technik;_usability;usability_software;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Software;;Zoom sometimes tries to update just before the tutorial starts, delaying the start by a few minutes
v2;organisation;anwesenheit;*gruppengrößen;;Hybrid-Lehrende;Organisation;Anwesenheit;Planung Gruppengrößen;;Es hat sich für mich als hilfreich erwiesen, vorab abzufragen, wer welches Format wählen wird, um mich etwas besser vorbereiten zu können. Das war sonst immer etwas schwierig, wenn dann nur Leute Online und wenige Einzelne in Präsenz vor Ort waren oder umgekehrt.
v2;organisation;anwesenheit;*gruppengrößen;;Hybrid-Lehrende;Organisation;Anwesenheit;Planung Gruppengrößen;;durch kurzfristige Ermöglichung einer Online-Teilnahme keine konzeptionellen Änderungen an Seminarsitzung mehr möglich
v2;organisation;anwesenheit;*gruppengrößen;;Hybrid-Lehrende;Organisation;Anwesenheit;Planung Gruppengrößen;;kurzfristig kommen Studis per ZOOM statt in Präsenz, haben aber den Link vergessen, schalten die Kamera nicht ein oder laufen zwischendurch weg, wenn man sie gerade unbedingt einbinden wollte usw.
v2;organisation;abläufeInteraktionen;*kommunikation;;Hybrid-Lehrende;Didaktik & Menschliche Kommunikation;Interaktion & Kommunikation;;;"Gruppendynamik leidet ein wenig; Partnerarbeiten anstrengend zu organisieren"
v2;organisation;abläufeInteraktionen;*kommunikation;;Hybrid-Lehrende;Didaktik & Menschliche Kommunikation;Interaktion & Kommunikation;;;Ausstattung Seminarräume, z.B. für Kommunikation zwischen Präsenz- und online-TN
v2;organisation;abläufeInteraktionen;*kommunikation;;Hybrid-Lehrende;Didaktik & Menschliche Kommunikation;Interaktion & Kommunikation;;;kurzfristig kommen Studis per ZOOM statt in Präsenz, haben aber den Link vergessen, schalten die Kamera nicht ein oder laufen zwischendurch weg, wenn man sie gerade unbedingt einbinden wollte usw.
v2;organisation;abläufeInteraktionen;*kommunikation;;Hybrid-Lehrende;Didaktik & Menschliche Kommunikation;Interaktion & Kommunikation;;;Zwischenmenschliche nonverbale Kommunikation
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;Onliner brauchen bei Gruppenarbeiten länger, z.B. für das Zusammenfinden in Breakout-Rooms etc.
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;nur sinnvoll mit Raum-Mikro und Lautsprecher, da sonst Fragen online/im Raum von der anderen Gruppe nicht gehört werden, also immer wiederholt werden müssen - es ist für alle eher ermüdend
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;"Anstatt auf Inhalte muss man sich auf Technik konzentrieren; andere Leute (Techniker) befragen; alle Semester oder Jahre ändert sich Technik wieder; es ist einfach langweilig und nervtötend"
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;Durch den zusätzlichen technischen Aufwand, den Kurs zu starten, kommt es regelmäßig zu Verzögerungen (ca. 10-15 min extra). Es gibt regelmäßig Übertragungsprobleme und Rückversicherungen, ob man jetzt hörbar / sichtbar sei. Das kostet alles Zeit und lenkt von den Inhalten hab.
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;"Mehraufwand für Aufbau/Abbau der Technik; Moderation; insgesamt erhöhter Aufwand"
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;getrennte Arbeitsanweisungen, schlechte Sichtbarkeit z.B. von Whiteboard für Online-Teilnehmer:innen
v2;organisation;abläufeInteraktionen;abläufeModeration;;Hybrid-Lehrende;Organisation;Durchführung;Abläufe & Moderation;;Einbindung von Personen (SHK, DV-Beauftragte usw.) Schulung im Umgang mit den Geräten Konzepte für Ablaufpläne etc.
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;Wichtig Unterstützung durch SHKs zu haben
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;hoher Aufwand, notwendige Technik im Seminarraum aufzubauen doppelte Aufmerksamkeit (in beiden Räumen) schwer alleine zu gewährleisten Abgabe des Zoomraums an Studierende müsste ich besser anbahnen
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;s.o.
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;Es ist sehr schwierig, auf Fragen aus dem Internet einzugehen, da ich mich dann nicht gleichzeitig auf den Saal konzentrieren kann.
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;alle gruppen zu bedienen ist herausfordernd, insbesodnere mit gebärdensprachdolmetschenden
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;Geteilte Aufmerksamkeit.
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;Blick im online-Format verlieren
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;"benötigt viel Aufmerksamkeit der Dozentin, da faktisch 2 Hörsäle (1 x inline und 1x vor Ort in Präsenz) zeitgleich zu betreuen und miteinander aktiv zu kombinieren sind - aber das ermöglicht auch spannende tolle neue Möglichkeiten, wo ich stets viele neue Möglichkeiten ausprobiere und diese auch positiv von den Studierenden evaluiert werden - endlich Vorlesung im richtigen Zeitalter ;-)"
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;"""Zwei-Klassen-Gesellschaft"", zwei Sorten Publikum, die beide nicht zufriedenzustellen sind"
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;wo zeigt man welches Material - gleichzeitig Tafel, Bildschirm, Notizen der Teilnehmer
v2;organisation;_belastungLP;multitasking;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Multitasking;;Einbindung von Personen (SHK, DV-Beauftragte usw.) Schulung im Umgang mit den Geräten Konzepte für Ablaufpläne etc.
v2;organisation;_sonstiges;sonstiges_gerechtigkeit;;Hybrid-Lehrende;Didaktik & Menschliche Kommunikation;Qualität der Lehre;Gleichstellung der Gruppen;;"""Zwei-Klassen-Gesellschaft"", zwei Sorten Publikum, die beide nicht zufriedenzustellen sind"
v2;organisation;_sonstiges;sonstiges_onlineTNanDerUni;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Räume für Online-TN;;Räume, in den Studierende online an Lehre teilnehmen können
v2;organisation;_sonstiges;sonstiges_unklar;;Hybrid-Lehrende;Organisation;Sonstiges;Unklar;;Tests
v2;organisation;_sonstiges;sonstiges_unklar;;Hybrid-Lehrende;Organisation;Sonstiges;Unklar;;Das Online-Angebot der hybrid gehaltenen Kurse wird vorwiegend von den zahlreichen Gastund Nebenhörer/innen genutzt, die an den Sprachkursen teilnehmen. Das ist ein großer Vorteil, weil viele nicht in Berlin leben. Einige von mir unterrichtete Sprachen werden außer an der HU an keiner anderen deutschen Universität und auch an Universitäten im mitteleuropäischen Ausland nicht angeboten. Berliner Studierende nutzen das Online-Angebot in Krankheitsfällen oder wenn sie aus anderen Gründen verhindert sind. Ansonsten sind sie gehalten, in Präsenz zu erscheinen.
v2;organisation;techn;techn_allg;;Hybrid-Lehrende;Technik & ihre Nutzung;Sonstiges;Allgemein;;die Technik muss funktionieren!
v2;organisation;techn;techn_ausstattung;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Ausstattung Seminarräume, z.B. für Kommunikation zwischen Präsenz- und online-TN
v2;organisation;techn;techn_ausstattung;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Wir haben einen geeigneten Raum, Kapazitätsengpässe
v2;organisation;techn;techn_ausstattung;;Hybrid-Lehrende;Technik & ihre Nutzung;Ausstattung;Allgemein;;Sometimes even the beamer does not work so I have to use my laptop for small classes and print outs for bigger classes.
v2;organisation;techn;techn_remote;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Sonstiges;;Unterschiedliche Zugangsvoraussetzungen verschiedener Teilnehmer:innen.
v2;organisation;techn;techn_remote;;Hybrid-Lehrende;Technik & ihre Nutzung;Remote-Technik;Sonstiges;;s.o.
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;nur sinnvoll mit Raum-Mikro und Lautsprecher, da sonst Fragen online/im Raum von der anderen Gruppe nicht gehört werden, also immer wiederholt werden müssen - es ist für alle eher ermüdend
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;"Anstatt auf Inhalte muss man sich auf Technik konzentrieren; andere Leute (Techniker) befragen; alle Semester oder Jahre ändert sich Technik wieder; es ist einfach langweilig und nervtötend"
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;Durch den zusätzlichen technischen Aufwand, den Kurs zu starten, kommt es regelmäßig zu Verzögerungen (ca. 10-15 min extra). Es gibt regelmäßig Übertragungsprobleme und Rückversicherungen, ob man jetzt hörbar / sichtbar sei. Das kostet alles Zeit und lenkt von den Inhalten hab.
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;"Mehraufwand für Aufbau/Abbau der Technik; Moderation; insgesamt erhöhter Aufwand"
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;getrennte Arbeitsanweisungen, schlechte Sichtbarkeit z.B. von Whiteboard für Online-Teilnehmer:innen
v2;organisation;techn;techn_usability;;Hybrid-Lehrende;Technik & ihre Nutzung;Usability;Allgemein;;Mehraufwand beim Aufbauen und Abbauen bei paralleler Übertragung von Präsenzveranstaltungen über das Internet, was sich aber von selbst versteht und verkraftbar ist
v2;organisation;_belastungLP;zusatzaufwandAnerkennung;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Zusatzaufwand;;hoher Aufwand, notwendige Technik im Seminarraum aufzubauen doppelte Aufmerksamkeit (in beiden Räumen) schwer alleine zu gewährleisten Abgabe des Zoomraums an Studierende müsste ich besser anbahnen
v2;organisation;_belastungLP;zusatzaufwandAnerkennung;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Zusatzaufwand;;Ist halt Aufwand! Auf jeden Fall mehr Arbeit als nur online oder nur in Präsenz.
v2;organisation;_belastungLP;zusatzaufwandAnerkennung;;Hybrid-Lehrende;Organisation;Belastung Lehrperson;Zusatzaufwand;;Zusatzaufwand
